id,rn,enc_col_0,enc_col_1,enc_col_2,enc_col_3,enc_col_4,enc_col_5,enc_col_6,enc_col_7,enc_col_8,enc_col_9,enc_col_10,enc_col_11,enc_col_12,enc_col_13,enc_col_14,enc_col_15,enc_col_16,enc_col_17,enc_col_18,enc_col_19,enc_col_20,enc_col_21,enc_col_22,enc_col_23,enc_col_24,enc_col_25,enc_col_26,enc_col_27,enc_col_28,enc_col_29,enc_col_30,enc_col_31,enc_col_32,enc_col_33,enc_col_34,enc_col_35,enc_col_36,enc_col_37,enc_col_38,enc_col_39,enc_col_40,enc_col_41,enc_col_42,enc_col_43,enc_col_44,enc_col_45,enc_col_46,enc_col_47,enc_col_48,enc_col_49,enc_col_50,enc_col_51,enc_col_52,enc_col_53,enc_col_54,enc_col_55,enc_col_56
999,17,0,4,1,6,1,0,1,3,1,4,3,11,1,3,1,0,3,16,1,0,3,3,3,3,3,8,0,1,8,0,2,1,2,17,3,4,4,1,1,0,4,4,3,3,3,2,5,0,3,3,13,8,0,0,5,0,9
999,18,1,4,1,6,1,0,1,3,1,4,3,2,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,3,0,3,1,3,17,3,4,4,9,1,0,2,4,3,3,3,2,16,3,3,3,15,11,3,0,5,0,10
999,19,1,4,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,0,3,3,3,3,3,3,8,0,2,8,0,4,1,2,17,3,4,4,5,1,3,1,4,3,3,3,2,6,3,3,3,8,8,3,0,5,3,13
1000,1,0,3,0,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,1,3,3,3,3,3,3,8,0,2,2,1,3,1,2,4,3,4,4,8,0,3,2,4,3,3,3,5,9,3,3,3,4,8,3,0,5,3,14
1000,2,1,3,1,6,1,0,1,3,1,4,3,4,0,3,1,1,3,16,0,3,3,3,3,3,3,8,0,2,7,0,4,1,2,17,3,4,4,15,1,3,2,4,3,3,3,2,19,3,3,3,14,7,3,0,5,0,12
1001,1,1,4,1,6,1,0,1,3,1,4,3,9,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,2,0,3,1,3,17,3,4,4,4,1,0,5,4,0,3,3,2,16,0,0,3,9,0,0,0,5,0,12
1001,2,1,4,1,6,1,0,1,3,1,4,3,13,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,2,0,3,1,3,17,3,4,4,11,1,0,3,4,3,3,3,2,16,0,3,3,16,6,0,0,5,0,13
1001,3,1,4,1,6,1,0,1,3,1,4,3,13,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,2,0,3,1,3,17,3,4,4,1,1,0,2,4,3,3,3,2,16,3,3,3,8,6,3,0,5,0,5
1001,4,1,4,1,6,1,0,1,0,1,4,3,10,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,2,0,3,1,3,17,3,4,1,13,1,0,2,4,0,0,0,2,16,0,0,3,17,16,0,0,5,0,17
1001,5,1,4,1,6,1,0,1,0,1,1,0,6,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,13,0,3,1,3,17,0,4,1,8,1,0,0,1,0,0,0,2,16,0,0,0,14,7,0,0,5,0,8
1001,6,1,4,1,6,1,0,1,0,1,4,3,7,0,0,1,1,3,16,0,0,3,3,3,0,3,8,1,2,2,0,3,1,3,17,3,4,1,15,1,0,2,4,0,0,0,2,16,0,0,3,17,16,0,0,5,0,12
1001,7,1,1,1,6,1,0,1,3,1,4,3,12,0,3,1,1,3,16,3,3,3,3,3,3,3,8,1,2,2,0,3,1,3,17,3,4,4,13,1,3,3,4,3,3,3,2,16,3,3,3,7,3,3,0,5,3,19
1001,8,1,1,1,6,1,0,1,3,1,4,3,0,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,9,0,3,1,3,17,3,4,4,1,1,3,2,4,3,3,3,2,16,3,3,3,3,5,3,0,5,3,12
1001,9,0,1,0,6,4,0,1,3,1,4,3,11,1,3,1,1,3,16,3,3,3,3,3,3,3,8,0,2,2,1,1,1,2,4,3,4,4,12,1,3,6,4,3,3,3,5,9,3,3,3,4,8,3,3,5,3,14
1001,10,1,4,1,6,1,0,1,3,1,4,3,4,0,3,1,1,3,16,0,0,3,3,3,3,3,8,0,2,13,0,1,1,2,17,3,4,4,1,1,0,5,4,3,3,3,2,3,3,3,3,14,7,0,0,5,0,2
1001,11,1,4,1,6,1,0,1,3,1,4,3,8,0,3,1,1,3,16,0,0,3,3,3,3,3,8,0,2,13,0,3,1,2,17,3,4,4,6,1,0,1,4,3,3,3,2,11,3,3,3,2,10,3,0,5,0,5
1002,1,0,4,1,6,1,0,1,3,0,4,3,9,0,3,0,1,3,16,3,0,3,3,3,3,3,8,1,1,4,0,3,1,3,1,3,4,4,14,0,1,2,4,3,3,3,2,16,3,3,3,8,11,0,3,5,2,13
1002,2,1,4,1,6,1,0,1,0,0,4,3,1,0,0,1,1,3,16,0,2,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,1,1,2,2,4,0,3,3,2,16,0,0,3,9,0,0,0,5,0,6
1002,3,1,4,1,6,1,0,1,3,0,4,3,1,0,3,0,1,3,16,3,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,2,0,1,2,4,3,3,3,2,16,3,3,3,8,11,3,0,5,2,5
1002,4,1,4,1,6,1,0,1,0,0,4,3,3,0,0,0,0,3,16,0,2,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,1,0,1,3,2,4,0,0,0,2,16,0,0,3,1,16,1,0,5,0,10
1002,5,1,4,1,6,1,0,1,0,1,4,3,5,0,0,1,1,3,16,0,0,3,3,3,0,3,8,1,2,4,0,3,1,3,17,3,4,1,1,1,0,2,4,0,0,0,2,16,0,0,3,1,15,0,0,5,0,7
1002,6,0,4,1,6,1,0,1,0,1,4,3,5,0,0,1,0,3,16,1,1,3,3,3,3,3,8,1,3,4,0,3,1,3,3,3,4,1,10,0,0,6,4,1,3,3,2,16,0,0,3,9,12,0,1,5,1,12
1002,7,0,3,0,6,1,0,1,3,1,4,3,0,0,3,1,1,3,16,3,3,3,3,3,3,3,8,0,1,4,1,3,1,3,4,3,4,4,1,1,3,2,4,3,3,3,5,9,3,3,3,4,13,3,3,5,3,4
1002,8,1,2,1,6,1,0,1,3,1,4,3,8,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,2,1,0,2,4,3,3,3,2,16,0,0,3,14,7,0,0,5,0,15
1002,9,1,4,1,6,1,0,1,0,1,4,0,15,0,0,1,1,0,16,0,0,3,3,0,0,3,8,1,2,3,0,3,1,3,17,3,4,1,2,1,0,2,4,0,0,0,2,16,0,0,0,12,15,0,0,5,0,9
1002,10,1,1,1,6,1,0,1,3,1,4,3,6,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,13,1,0,1,4,3,3,3,2,16,3,3,3,8,11,3,0,5,0,10
1002,11,1,3,1,6,1,0,1,3,1,4,3,11,1,0,1,1,3,16,0,0,3,3,3,3,3,8,0,2,4,0,5,1,2,17,3,4,4,9,1,0,2,4,3,3,3,2,0,0,0,3,1,8,0,0,5,0,9
1002,12,1,3,1,6,1,0,1,3,1,4,3,11,1,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,5,1,3,1,2,17,3,4,4,1,1,0,2,4,3,3,3,2,16,0,0,3,4,8,0,0,5,0,12
1002,13,1,4,1,6,1,0,1,3,1,4,3,8,0,3,1,1,3,16,1,3,3,3,3,3,3,8,1,2,2,0,3,1,3,17,3,4,4,0,0,3,2,4,3,3,3,2,16,3,3,3,2,10,3,0,5,3,5
1002,14,1,4,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,3,3,3,3,3,3,3,8,0,2,4,0,2,1,2,17,3,4,4,8,1,3,2,4,3,3,3,2,6,3,3,3,17,8,3,0,5,3,10
1003,1,1,4,1,6,1,0,0,0,0,4,3,5,0,3,0,1,3,16,0,1,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,3,0,2,2,4,3,3,3,2,16,1,3,3,10,13,0,0,5,3,0
1003,2,1,4,1,6,1,0,1,0,1,4,3,1,0,0,1,1,3,16,1,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,15,0,0,0,4,0,3,3,2,16,0,0,3,9,0,0,0,5,0,6
1003,3,1,4,1,6,1,0,1,3,1,4,3,1,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,12,1,0,0,4,3,3,3,2,16,3,3,3,8,5,3,0,5,0,8
1003,4,1,4,1,6,1,0,1,3,1,4,3,13,0,3,1,1,3,16,3,3,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,12,1,3,2,4,3,3,3,2,16,3,3,3,17,15,3,0,5,3,8
1003,5,1,4,1,6,1,0,1,0,1,1,0,12,0,0,1,1,0,16,1,0,0,0,0,1,0,8,1,2,4,0,3,1,2,17,0,4,1,7,0,0,1,1,0,0,0,2,16,0,0,0,14,7,0,0,5,0,11
1003,6,1,4,1,6,1,0,1,1,1,1,1,12,0,0,1,1,0,16,1,0,0,0,0,0,0,8,1,2,4,0,3,1,3,17,0,4,1,16,0,0,6,1,0,0,0,2,16,0,0,0,14,7,0,0,5,0,11
1003,7,1,3,1,6,1,0,1,0,1,1,0,11,1,0,1,0,0,16,1,0,0,0,0,0,0,8,1,2,4,0,3,1,2,17,0,4,1,10,1,1,3,1,1,0,0,2,16,0,0,0,0,8,1,0,5,0,10
1003,8,0,3,0,6,1,0,1,3,1,4,3,4,0,3,1,1,3,16,0,0,3,3,3,3,3,8,0,2,4,0,3,1,3,4,3,4,4,5,1,0,4,4,3,3,3,5,9,3,3,3,6,1,3,0,5,0,4
1003,9,1,3,1,6,1,0,1,0,1,1,0,10,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,4,0,3,1,3,17,0,4,1,1,1,0,3,1,0,0,0,2,16,0,0,0,6,14,0,0,5,0,1
1003,10,0,4,0,6,1,0,0,3,1,4,3,11,1,0,1,1,3,16,0,0,3,3,3,3,3,8,0,3,4,0,3,1,2,17,3,4,4,8,1,0,2,4,3,3,3,2,16,0,0,3,7,8,0,0,5,0,10
1003,11,0,4,1,6,1,0,1,3,1,4,3,3,0,3,1,1,3,16,1,0,3,3,3,3,3,8,1,1,1,0,3,1,3,0,3,4,4,1,0,1,2,4,3,3,3,2,16,1,3,3,7,6,0,0,5,0,10
1003,12,0,3,0,6,1,0,1,3,1,4,3,11,1,0,1,1,3,16,0,0,3,3,3,3,3,8,0,3,4,1,3,1,2,4,3,4,4,5,0,0,2,4,3,3,3,5,9,0,0,3,4,8,0,0,5,0,4
1003,13,0,4,1,6,1,0,1,3,1,4,3,5,0,0,1,1,3,16,1,0,3,3,3,3,3,8,1,3,5,0,3,1,3,0,3,4,4,12,0,0,6,4,3,3,3,2,16,0,0,3,13,2,0,0,5,0,6
1003,14,0,4,1,6,1,0,1,3,1,4,3,10,0,0,1,1,3,16,1,0,3,3,3,3,3,8,1,1,7,0,3,1,3,3,3,4,4,3,0,0,1,4,3,3,3,2,16,1,3,3,9,2,0,0,5,0,12
1003,15,1,3,1,6,1,0,1,3,1,4,3,11,1,3,1,0,3,16,1,3,3,3,3,3,3,8,0,2,4,0,2,1,2,17,3,4,4,9,1,3,2,4,3,3,3,2,6,3,3,3,6,8,3,0,5,3,10
1003,16,1,3,1,6,1,0,1,1,1,1,0,4,0,0,1,1,0,0,0,0,1,1,1,1,1,8,0,2,3,0,2,1,2,17,0,4,2,7,0,0,2,2,1,1,1,2,6,0,0,0,6,1,0,0,5,0,10
1003,17,1,4,1,6,1,0,1,3,1,4,3,2,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,0,0,3,1,3,17,3,4,4,2,1,0,3,4,3,3,3,2,16,3,3,3,15,11,3,0,5,0,6
1004,1,1,3,1,6,1,0,1,0,1,1,0,11,1,0,1,0,0,16,0,0,0,0,0,0,0,8,0,2,4,0,2,1,2,17,0,4,2,16,1,0,2,1,0,0,0,2,19,1,0,0,0,8,0,0,5,0,8
1004,2,1,4,1,6,1,0,1,0,1,4,0,11,1,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,9,1,3,1,2,17,0,4,1,12,1,0,1,1,0,0,0,2,16,0,0,0,4,8,0,0,5,0,12
1004,3,1,4,1,6,1,0,1,0,1,4,3,14,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,7,0,3,1,3,17,3,4,4,3,0,0,2,4,0,3,3,2,16,1,0,3,9,0,0,0,5,0,12
1004,4,1,1,1,6,1,0,1,0,1,4,3,2,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,1,3,1,0,1,4,0,3,3,2,16,0,0,3,15,9,0,0,5,0,10
1005,1,1,4,1,6,1,0,1,0,1,4,3,12,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,3,1,0,3,4,0,3,3,2,16,0,0,3,16,0,0,0,5,0,3
1005,2,1,5,1,6,1,0,1,3,1,4,3,6,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,6,1,0,4,4,3,3,3,2,16,0,3,3,2,2,0,0,5,0,1
1005,3,1,3,1,6,1,0,1,0,1,4,3,2,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,1,1,3,1,3,17,3,4,1,1,1,0,2,4,0,0,3,2,16,0,0,3,4,15,0,0,5,0,4
1005,4,1,3,1,6,1,0,1,0,1,4,3,11,1,0,1,1,3,16,0,0,3,3,3,3,3,8,0,2,0,1,4,1,2,17,3,4,1,7,1,0,4,4,0,3,3,2,6,0,0,3,4,8,0,0,5,0,19
1005,5,1,4,1,6,1,0,1,3,1,4,3,15,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,13,0,3,1,3,17,3,4,4,9,1,0,2,4,3,3,3,2,16,0,0,3,9,2,0,0,5,0,17
1006,1,1,1,1,6,1,0,1,3,1,4,3,9,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,1,1,3,5,4,3,3,3,2,16,3,3,3,8,6,3,0,5,3,5
1006,2,0,3,0,6,1,0,1,0,1,1,0,11,1,0,1,1,0,16,0,0,0,0,0,0,0,8,0,2,4,1,3,1,2,4,0,4,1,9,1,0,0,1,0,0,0,5,9,0,0,0,4,8,0,0,5,0,4
1006,3,1,4,1,6,1,0,1,0,1,4,3,1,0,0,1,1,3,16,0,0,3,3,3,0,3,8,1,2,4,0,3,1,3,17,3,4,1,3,1,0,2,4,0,0,0,2,16,0,0,3,16,15,0,0,5,0,13
1006,4,1,4,1,6,1,0,1,3,1,4,3,13,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,1,1,0,2,4,3,3,3,2,16,0,3,3,7,6,0,0,5,0,19
1006,5,1,4,1,6,1,0,1,3,1,4,3,3,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,9,0,3,1,3,17,3,4,4,8,1,0,4,4,3,3,3,2,16,0,3,3,13,2,0,0,5,0,12
1006,6,1,4,1,6,1,0,1,3,1,4,3,5,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,5,0,3,1,3,17,3,4,4,10,1,0,5,4,3,3,3,2,16,3,3,3,7,11,3,0,5,0,3
1006,7,1,4,1,6,1,0,1,3,1,4,3,7,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,2,1,3,2,4,3,3,3,2,16,3,3,3,8,11,3,0,5,0,18
1006,8,1,4,1,6,1,0,1,0,1,4,3,12,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,11,0,3,1,3,17,3,4,4,11,1,0,5,4,0,3,3,2,16,0,0,3,15,0,0,0,5,0,10
1006,9,1,4,1,6,1,0,1,3,1,4,3,0,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,10,1,0,3,4,3,3,3,2,16,3,3,3,7,6,3,0,5,0,13
1006,10,1,4,1,6,1,0,1,0,1,4,0,6,0,0,1,1,0,16,0,0,3,0,0,0,0,8,1,2,0,0,3,1,3,17,3,4,1,12,1,0,2,1,0,0,0,2,16,0,0,0,1,10,0,0,5,0,7
1006,11,1,4,1,6,1,0,1,0,1,4,3,6,0,0,1,1,0,16,0,0,3,3,3,0,3,8,1,2,4,0,3,1,3,17,3,4,1,6,1,0,1,4,0,0,0,2,16,0,0,3,2,15,0,0,5,0,3
1006,12,1,3,1,6,1,0,1,0,1,4,3,11,1,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,2,17,3,4,4,7,1,0,6,4,0,3,3,2,16,0,0,3,1,8,0,0,5,0,1
1006,13,1,3,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,0,3,3,3,3,3,3,8,0,2,9,1,3,1,2,17,3,4,4,1,1,3,2,4,3,3,3,2,4,3,3,3,4,8,3,0,5,0,8
1007,1,1,3,1,6,1,0,1,0,1,1,0,11,1,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,1,0,3,1,2,17,0,4,1,1,1,0,2,1,0,0,0,2,16,0,0,0,17,8,0,0,5,0,12
1007,2,1,4,1,6,1,0,1,3,1,4,3,14,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,5,0,3,1,3,17,3,4,4,7,1,0,2,4,3,3,3,2,16,0,3,3,7,6,0,0,5,0,10
1007,3,1,4,1,6,1,0,1,0,1,4,3,15,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,8,0,3,1,3,17,3,4,4,1,1,0,3,4,0,3,3,2,16,0,0,3,12,0,0,0,5,0,8
1007,4,1,4,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,0,0,3,3,3,3,3,8,0,2,2,1,5,1,2,17,3,4,4,1,1,0,2,4,3,3,3,2,18,3,3,3,4,8,0,0,5,0,7
1007,5,1,3,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,0,3,3,3,3,3,3,8,0,2,2,1,4,1,2,17,3,4,4,0,1,3,2,4,3,3,3,2,19,3,3,3,4,8,3,0,5,0,1
1007,6,1,3,1,6,1,0,1,3,1,4,3,4,0,3,1,1,3,16,0,3,3,3,3,3,3,8,0,2,1,0,3,1,2,17,3,4,4,11,1,0,6,4,3,3,3,2,4,3,3,3,11,13,3,0,5,0,1
1008,1,1,3,1,6,1,0,1,3,1,4,3,11,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,3,1,0,2,4,3,3,3,2,16,3,3,3,14,7,0,0,5,0,7
1008,2,1,3,1,6,1,0,1,0,1,1,0,0,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,4,1,3,1,3,17,0,4,1,11,1,0,3,1,0,0,0,2,16,0,0,0,4,16,0,0,5,0,7
1008,3,1,4,1,6,1,0,1,0,1,1,0,14,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,1,0,3,1,3,17,0,4,1,3,1,0,2,1,0,0,0,2,16,0,0,0,1,16,0,0,5,0,0
1008,4,1,3,1,6,1,0,1,0,1,4,3,11,1,0,1,1,0,16,0,0,3,3,0,0,3,8,1,2,4,0,3,1,2,17,3,4,1,1,1,0,2,4,0,0,0,2,16,0,0,3,1,8,0,0,5,0,17
1008,5,1,3,1,6,1,0,1,0,1,4,3,11,1,0,1,1,0,16,0,0,3,3,3,0,3,8,0,2,7,0,5,1,2,17,3,4,1,5,1,0,2,4,0,0,0,2,1,0,0,3,10,8,0,0,5,0,11
1008,6,1,4,1,6,1,0,1,3,1,4,3,4,0,3,1,1,3,16,0,3,3,3,3,3,3,8,0,2,3,0,1,1,2,17,3,4,4,1,1,0,3,4,3,3,3,2,3,3,3,3,14,7,3,0,5,0,15
1008,7,1,3,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,3,3,3,3,3,3,3,8,1,2,9,1,3,1,2,17,3,4,4,14,1,3,2,4,3,3,3,2,16,3,3,3,4,8,3,3,5,3,13
1009,1,1,4,1,6,1,0,1,0,1,4,3,0,0,0,1,1,0,16,0,0,3,3,0,0,3,8,1,2,9,1,3,1,3,17,3,4,1,1,1,0,2,4,0,0,0,2,16,0,0,3,4,15,0,0,5,0,19
1009,2,1,4,1,6,1,0,1,3,1,4,3,0,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,5,0,3,1,3,17,3,4,4,3,1,0,2,4,3,3,3,2,16,3,3,3,7,6,0,0,5,0,6
1009,3,0,3,1,6,1,0,1,0,1,4,0,11,1,1,1,1,0,16,0,0,3,0,0,0,3,8,0,3,9,1,2,1,2,17,3,4,1,5,0,0,2,4,0,0,0,2,3,0,0,0,4,8,0,0,5,0,10
1009,4,1,4,1,6,1,0,1,0,1,4,0,11,0,0,1,1,0,16,0,0,3,0,0,0,3,8,0,2,5,0,4,1,2,17,3,4,1,12,1,0,2,4,0,0,0,2,5,0,0,0,2,14,0,0,5,0,16
1010,1,1,4,1,6,1,0,1,3,1,4,3,13,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,1,1,0,2,4,3,3,3,2,16,0,3,3,7,2,0,0,5,0,10
1010,2,1,4,1,6,1,0,1,0,1,4,0,3,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,4,0,3,1,3,17,0,4,1,11,1,0,2,1,0,0,0,2,16,0,0,0,2,14,0,0,5,0,11
1010,3,0,3,0,6,1,0,1,0,1,1,0,11,1,0,1,1,0,16,0,0,0,0,0,0,0,8,0,3,4,1,3,1,2,4,0,4,1,11,0,0,2,1,0,0,0,5,9,0,0,0,4,8,0,0,5,0,4
1010,4,1,3,1,6,1,0,1,0,1,1,0,12,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,4,0,3,1,3,17,0,4,1,4,1,0,2,1,0,0,0,2,16,0,0,0,15,13,0,0,5,0,11
1010,5,0,3,0,6,1,0,1,0,1,1,0,11,1,0,1,1,0,16,0,0,0,0,0,0,0,8,0,2,4,1,3,1,3,4,0,4,1,12,1,0,2,1,0,0,0,5,9,0,0,0,4,8,0,0,5,0,4
1010,6,1,3,1,6,1,0,1,0,1,4,0,11,1,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,7,1,3,1,2,17,0,4,1,9,1,0,2,1,0,0,0,2,16,0,0,0,4,8,0,0,5,0,7
1010,7,0,3,0,6,1,0,1,0,1,1,0,14,0,0,1,1,0,16,0,0,0,0,0,0,1,8,0,2,3,0,3,1,3,4,0,4,1,13,0,0,6,1,0,0,0,5,9,0,0,0,11,13,0,0,5,0,4
1010,8,1,4,1,6,1,0,1,3,1,4,3,7,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,5,1,3,2,4,3,3,3,2,16,3,3,3,2,10,3,0,5,0,16
1010,9,1,4,1,6,1,0,1,0,1,4,3,12,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,1,8,1,0,2,4,0,3,3,2,16,0,0,3,9,12,0,0,5,0,14
1010,10,1,4,1,6,1,0,1,3,1,4,3,12,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,2,1,0,0,4,3,3,3,2,16,3,3,3,16,15,3,0,5,0,16
1010,11,1,4,1,6,1,0,1,0,1,4,3,12,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,9,1,3,1,3,17,3,4,1,6,1,0,0,4,0,0,0,2,16,0,0,3,4,15,0,0,5,0,10
1010,12,1,3,1,6,1,0,1,3,1,4,3,0,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,12,1,0,2,4,3,3,3,2,16,0,3,3,7,6,0,0,5,0,17
1010,13,1,3,1,6,1,0,1,0,1,4,3,4,0,0,1,1,3,16,0,0,3,3,3,3,3,8,0,2,1,0,3,1,2,17,3,4,1,6,1,0,1,4,0,3,3,2,16,0,0,3,6,1,0,0,5,0,7
1010,14,1,0,1,6,1,0,1,3,1,4,3,11,1,3,1,1,3,16,0,3,3,3,3,3,3,8,0,2,4,0,1,1,2,17,3,4,4,0,1,3,2,4,3,3,3,2,3,3,3,3,6,8,3,0,5,0,2
1011,1,0,4,0,6,1,0,1,0,1,4,3,1,0,0,1,1,0,16,0,0,3,3,3,0,3,8,0,3,2,0,3,1,3,17,3,4,1,13,1,0,2,4,0,0,0,2,16,0,0,3,16,15,0,0,5,0,3
1011,2,1,4,1,6,1,0,1,0,1,4,3,3,0,1,1,1,3,16,1,0,3,3,3,3,3,8,1,2,2,0,3,1,3,17,3,4,1,16,0,1,2,4,0,0,0,2,16,0,0,3,12,15,0,1,5,1,8
1011,3,1,4,1,6,1,0,1,0,1,4,3,3,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,11,0,3,1,3,17,3,4,1,13,1,0,2,4,0,3,3,2,16,0,0,3,16,9,0,0,5,0,3
1011,4,1,4,1,6,1,0,1,0,1,4,3,3,0,1,1,1,3,16,0,0,3,3,3,0,3,8,1,2,2,0,3,1,3,17,3,4,1,7,0,0,0,4,0,0,0,2,16,0,0,3,16,9,0,0,5,0,10
1011,5,1,1,1,6,1,0,1,0,1,4,3,3,0,0,1,0,3,16,0,0,3,3,3,3,3,8,1,2,2,0,3,1,3,17,3,4,1,2,1,0,1,4,0,0,3,2,16,0,0,3,15,9,1,0,5,1,10
1011,6,1,4,1,6,1,0,1,2,0,1,1,11,1,1,0,1,1,18,1,1,1,2,2,0,0,8,0,2,5,1,4,1,2,17,0,4,2,10,0,1,2,2,1,0,1,2,5,2,2,1,4,8,3,0,5,2,7
1011,7,0,3,1,6,1,0,1,1,1,4,0,11,1,0,1,1,0,16,0,0,0,0,0,0,0,8,0,3,7,1,5,1,2,17,0,4,1,14,0,0,2,1,0,0,0,2,6,0,0,0,4,8,0,0,5,0,11
1011,8,1,4,1,6,1,0,1,0,1,1,0,7,0,0,1,1,0,16,0,0,0,0,0,0,0,8,1,2,2,0,3,1,3,17,0,4,1,2,1,0,5,1,0,0,0,2,16,0,0,0,17,14,0,0,5,0,11
1011,9,1,4,1,6,1,0,1,0,1,4,3,12,0,0,1,1,0,16,0,0,3,3,3,0,3,8,1,2,2,0,3,1,3,17,3,4,1,3,1,0,2,4,0,0,0,2,16,0,0,3,12,15,0,0,5,0,1
1011,10,1,1,1,6,1,0,1,0,1,4,3,12,0,0,1,0,0,16,0,0,3,3,0,0,3,8,1,2,2,0,3,1,3,17,3,4,1,5,1,0,2,4,0,0,0,2,16,0,0,3,12,15,1,0,5,0,1
1012,1,1,4,1,6,1,0,1,3,1,4,3,9,0,3,1,1,3,16,0,3,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,1,1,0,3,4,3,3,3,2,16,3,3,3,9,0,3,0,5,0,12
1012,2,1,4,1,6,1,0,1,3,1,4,3,0,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,16,1,0,5,4,3,3,3,2,16,0,0,3,11,13,0,0,5,0,14
1012,3,1,1,1,6,1,0,1,3,1,4,3,5,0,0,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,6,1,0,5,4,3,3,3,2,16,0,3,3,7,2,0,0,5,0,10
1012,4,1,4,1,6,1,0,1,3,1,4,3,5,0,3,1,1,3,16,0,0,3,3,3,3,3,8,1,2,4,0,3,1,3,17,3,4,4,6,1,0,2,4,3,3,3,2,16,3,3,3,8,6,0,0,5,0,13
